Instante,Posicao
1.72,0.03
1.721,0.03
1.729,0.03
1.742,0.031
1.749,0.031
1.76,0.031
1.77,0.031
1.78,0.031
1.796,0.031
1.804,0.032
1.821,0.032
1.822,0.032
1.829,0.032
1.844,0.032
1.849,0.032
1.86,0.032
1.87,0.033
1.879,0.033
1.909,0.034
1.91,0.034
1.91,0.034
1.922,0.034
1.929,0.034
1.94,0.034
1.949,0.034
1.96,0.035
1.976,0.034
1.979,0.034
1.993,0.034
1.999,0.034
2.015,0.034
2.023,0.034
2.043,0.033
2.056,0.033
2.057,0.033
2.062,0.033
2.076,0.033
2.079,0.033
2.098,0.032
2.099,0.032
2.123,0.031
2.124,0.031
2.133,0.031
2.14,0.031
2.149,0.031
2.16,0.031
2.176,0.031
2.179,0.031
2.199,0.03
2.2,0.03
2.227,0.029
2.227,0.029
2.229,0.029
2.24,0.029
2.249,0.029
2.26,0.029
2.27,0.029
2.28,0.029
2.311,0.028
2.312,0.028
2.312,0.028
2.32,0.027
2.33,0.027
2.343,0.027
2.349,0.027
2.36,0.027
2.372,0.027
2.379,0.027
2.392,0.027
2.4,0.026
2.427,0.026
2.43,0.026
2.43,0.026
2.446,0.025
2.449,0.025
2.46,0.025
2.47,0.025
2.48,0.025
2.513,0.024
2.513,0.024
2.514,0.024
2.523,0.023
2.529,0.023
2.543,0.023
2.549,0.023
2.56,0.023
2.57,0.023
2.579,0.023
2.603,0.022
2.609,0.022
2.61,0.022
2.624,0.022
2.629,0.022
2.643,0.022
2.649,0.021
2.66,0.021
2.677,0.021
2.679,0.021
2.69,0.021
2.699,0.021
2.727,0.02
2.728,0.02
2.73,0.02
2.742,0.02
2.749,0.02
2.76,0.019
2.774,0.019
2.779,0.019
2.791,0.019
2.799,0.019
2.809,0.019
2.835,0.018
2.836,0.018
2.868,0.017
2.869,0.017
2.87,0.017
2.87,0.017
2.879,0.017
2.893,0.016
2.899,0.016
2.91,0.016
2.92,0.016
2.938,0.016
2.948,0.016
2.955,0.015
2.96,0.015
2.97,0.015
2.98,0.015
3.002,0.015
3.006,0.015
3.022,0.014
3.023,0.014
3.029,0.014
3.04,0.014
3.05,0.014
3.06,0.014
3.07,0.014
3.079,0.014
3.096,0.013
3.103,0.013
3.121,0.013
3.121,0.013
3.129,0.013
3.14,0.013
3.149,0.013
3.16,0.012
3.169,0.012
3.18,0.012
3.207,0.011
3.207,0.011
3.229,0.011
3.23,0.011
3.23,0.011
3.245,0.01
3.249,0.01
3.26,0.01
3.27,0.01
3.28,0.01
3.296,0.01
3.309,0.009
3.31,0.009
3.322,0.009
3.33,0.009
3.34,0.009
3.35,0.009
3.36,0.009
3.37,0.009
3.38,0.009
3.409,0.008
3.41,0.008
3.411,0.008
3.428,0.007
3.429,0.007
3.44,0.007
3.449,0.007
3.46,0.007
3.473,0.007
3.479,0.007
3.49,0.006
3.499,0.006
3.526,0.006
3.527,0.006
3.529,0.005
3.542,0.005
3.549,0.005
3.56,0.005
3.57,0.005
3.58,0.005
3.607,0.004
3.607,0.004
3.609,0.004
3.63,0.003
3.631,0.003
3.646,0.003
3.649,0.003
3.662,0.003
3.67,0.003
3.68,0.003
3.709,0.002
3.712,0.002
3.713,0.002
3.728,0.001
3.729,0.001
3.743,0.001
3.749,0.001
3.76,0.001
3.77,0.001
3.78,0.001
3.79,0.001
3.799,0.001
3.83,-0.001
3.831,-0.001
3.832,-0.001
3.845,-0.001
3.849,-0.001
3.86,-0.001
3.876,-0.001
3.879,-0.001
3.89,-0.001
3.899,-0.002
3.909,-0.002
3.952,-0.004
3.953,-0.004
3.954,-0.004
3.954,-0.004
3.96,-0.004
3.975,-0.004
3.979,-0.004
3.99,-0.004
3.999,-0.004
4.009,-0.005
4.032,-0.005
4.033,-0.005
4.054,-0.006
4.054,-0.006
4.067,-0.006
4.071,-0.006
4.08,-0.006
4.09,-0.006
4.099,-0.006
4.112,-0.007
4.128,-0.007
4.14,-0.007
4.141,-0.007
4.149,-0.007
4.16,-0.007
4.169,-0.007
4.18,-0.007
4.19,-0.008
4.199,-0.008
4.229,-0.009
4.23,-0.009
4.231,-0.009
4.252,-0.009
4.253,-0.009
4.259,-0.009
4.272,-0.01
4.279,-0.01
4.289,-0.01
4.299,-0.01
4.329,-0.011
4.33,-0.011
4.33,-0.011
4.349,-0.011
4.35,-0.011
4.36,-0.011
4.37,-0.012
4.38,-0.012
4.39,-0.012
4.399,-0.012
4.426,-0.013
4.427,-0.013
4.431,-0.013
4.448,-0.013
4.449,-0.013
4.46,-0.013
4.473,-0.014
4.48,-0.014
4.49,-0.014
4.499,-0.014
4.51,-0.014
4.544,-0.015
4.545,-0.015
4.545,-0.015
4.549,-0.015
4.56,-0.016
4.57,-0.016
4.58,-0.016
4.59,-0.016
4.599,-0.016
4.626,-0.017
4.627,-0.017
4.629,-0.017
4.65,-0.017
4.651,-0.017
4.66,-0.018
4.67,-0.018
4.68,-0.018
4.69,-0.018
4.699,-0.018
4.73,-0.019
4.731,-0.019
4.731,-0.019
4.749,-0.02
4.75,-0.02
4.76,-0.02
4.775,-0.02
4.78,-0.02
4.79,-0.02
4.799,-0.02
4.813,-0.02
4.821,-0.02
4.839,-0.021
4.84,-0.021
4.849,-0.021
4.86,-0.021
4.875,-0.021
4.879,-0.021
4.889,-0.022
4.899,-0.022
4.93,-0.023
4.931,-0.023
4.932,-0.023
4.949,-0.023
4.95,-0.023
4.96,-0.023
4.975,-0.024
4.979,-0.024
4.99,-0.024
4.999,-0.024
5.009,-0.024
5.031,-0.025
5.032,-0.025
5.074,-0.027
5.075,-0.027
5.076,-0.027
5.077,-0.027
5.088,-0.027
5.089,-0.027
5.1,-0.027
5.109,-0.027
5.138,-0.028
5.139,-0.028
5.14,-0.028
5.155,-0.028
5.159,-0.028
5.172,-0.029
5.179,-0.029
5.189,-0.029
5.199,-0.029
5.229,-0.03
5.23,-0.03
5.23,-0.03
5.249,-0.03
5.25,-0.03
5.26,-0.031
5.27,-0.031
5.28,-0.031
5.289,-0.031
5.299,-0.031
5.327,-0.032
5.327,-0.032
5.35,-0.033
5.35,-0.033
5.351,-0.033
5.36,-0.033
5.372,-0.033
5.379,-0.033
5.389,-0.033
5.399,-0.033
5.43,-0.034
5.431,-0.034
5.431,-0.034
5.446,-0.035
5.449,-0.035
5.46,-0.035
5.472,-0.035
5.479,-0.035
5.49,-0.035
5.499,-0.035
5.517,-0.036
5.56,-0.038
5.56,-0.038
5.561,-0.038
5.561,-0.038
5.562,-0.038
5.572,-0.038
5.58,-0.038
5.592,-0.038
5.599,-0.038
5.609,-0.038
5.646,-0.04
5.647,-0.04
5.648,-0.04
5.649,-0.04
5.669,-0.041
5.679,-0.041
5.68,-0.041
5.694,-0.041
5.699,-0.041
5.71,-0.041
5.74,-0.042
5.741,-0.042
5.741,-0.042
5.749,-0.042
5.767,-0.043
5.77,-0.043
5.78,-0.043
5.792,-0.043
5.799,-0.043
5.809,-0.043
5.838,-0.044
5.839,-0.044
5.84,-0.044
5.849,-0.044
5.864,-0.044
5.872,-0.045
5.879,-0.045
5.89,-0.045
5.899,-0.045
5.91,-0.045
5.92,-0.045
5.952,-0.046
5.953,-0.046
5.954,-0.046
5.959,-0.046
5.972,-0.047
5.979,-0.047
5.99,-0.047
5.999,-0.047
6.009,-0.047
6.032,-0.048
6.033,-0.048
6.05,-0.048
6.05,-0.048
6.085,-0.049
6.086,-0.049
6.088,-0.049
6.089,-0.049
6.099,-0.05
6.109,-0.05
6.129,-0.05
6.13,-0.05
6.167,-0.052
6.168,-0.052
6.169,-0.052
6.17,-0.052
6.18,-0.052
6.19,-0.052
6.199,-0.052
6.209,-0.052
6.229,-0.053
6.23,-0.053
6.258,-0.054
6.259,-0.054
6.26,-0.054
6.269,-0.054
6.28,-0.054
6.29,-0.054
6.299,-0.054
6.31,-0.054
6.339,-0.055
6.34,-0.055
6.34,-0.055
6.352,-0.056
6.382,-0.057
6.383,-0.057
6.383,-0.057
6.392,-0.057
6.399,-0.057
6.41,-0.057
6.438,-0.058
6.448,-0.058
6.45,-0.058
6.45,-0.058
6.469,-0.058
6.47,-0.058
6.48,-0.059
6.493,-0.059
6.499,-0.059
